rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1501817752778267590,,37,,1499216209,862168789,gps,,2,0,27.3856824141,-82.5593182472,-15.6012596958,"[0.09171194885843978, 0.0007472974846068833, 0.0, 0.0007472974846068903, 0.09175909390778479, 0.0, 0.0, 0.0, 9.901898856496947e-07]",3
1501817752817772906,,38,,1499216209,862168789,gps,,2,0,27.3856824141,-82.5593182472,-15.6012596958,"[0.09171194885843978, 0.0007472974846068833, 0.0, 0.0007472974846068903, 0.09175909390778479, 0.0, 0.0, 0.0, 9.901898856496947e-07]",3
1501817752848346202,,39,,1499216209,963382006,gps,,2,0,27.3856824538,-82.5593182849,-15.6012596958,"[0.09186761652479458, 0.0007856208684437621, 0.0, 0.0007856208684437621, 0.09190274911832082, 0.0, 0.0, 0.0, 7.955565309691377e-07]",3
1501817752877870340,,40,,1499216209,963382006,gps,,2,0,27.3856824538,-82.5593182849,-15.6012596958,"[0.09186761652479458, 0.0007856208684437621, 0.0, 0.0007856208684437621, 0.09190274911832082, 0.0, 0.0, 0.0, 7.955565309691377e-07]",3
1501817752910458672,,41,,1499216209,963382006,gps,,2,0,27.3856824538,-82.5593182849,-15.6012596958,"[0.09186761652479458, 0.0007856208684437621, 0.0, 0.0007856208684437621, 0.09190274911832082, 0.0, 0.0, 0.0, 7.955565309691377e-07]",3
1501817752949108244,,42,,1499216210,64819336,gps,,2,0,27.3856824964,-82.5593183253,-15.6012596958,"[0.09202541654549766, 0.000824785769569486, 0.0, 0.000824785769569486, 0.09204825077978965, 0.0, 0.0, 0.0, 9.903141334244325e-07]",3
1501817752978923474,,43,,1499216210,64819336,gps,,2,0,27.3856824964,-82.5593183253,-15.6012596958,"[0.09202541654549766, 0.000824785769569486, 0.0, 0.000824785769569486, 0.09204825077978965, 0.0, 0.0, 0.0, 9.903141334244325e-07]",3
1501817753010060942,,44,,1499216210,64819336,gps,,2,0,27.3856824964,-82.5593183253,-15.6012596958,"[0.09202541654549766, 0.000824785769569486, 0.0, 0.000824785769569486, 0.09204825077978965, 0.0, 0.0, 0.0, 9.903141334244325e-07]",3
1501817753050528381,,45,,1499216210,165864706,gps,,2,0,27.3856825408,-82.5593183666,-15.6012596958,"[0.09218497514259273, 0.000865242672733163, 0.0, 0.0008652426727331561, 0.09219471361102376, 0.0, 0.0, 0.0, 0.00010204596023291853]",3
1501817753087317617,,46,,1499216210,199708939,gps,,2,0,27.3856825751,-82.5593183975,-15.6012596958,"[0.09232231024894659, 0.000897258977729111, 0.0, 0.000897258977729104, 0.09232187986702997, 0.0, 0.0, 0.0, 3.3253576410297795e-07]",3
1501817753166225962,,47,,1499216210,199708939,gps,,2,0,27.3856825751,-82.5593183975,-15.6012596958,"[0.09232231024894659, 0.000897258977729111, 0.0, 0.000897258977729104, 0.09232187986702997, 0.0, 0.0, 0.0, 3.3253576410297795e-07]",3
1501817753166339936,,48,,1499216210,256972075,gps,,2,0,27.3856825584,-82.5593183827,-15.6012596958,"[0.0925803674407164, 0.00098140120286392, 0.0, 0.00098140120286392, 0.09254391581931799, 0.0, 0.0, 0.0, 9.82934224926454e-07]",3
1501817753182442759,,49,,1499216210,256972075,gps,,2,0,27.3856825584,-82.5593183827,-15.6012596958,"[0.0925803674407164, 0.00098140120286392, 0.0, 0.00098140120286392, 0.09254391581931799, 0.0, 0.0, 0.0, 9.82934224926454e-07]",3
1501817753215194722,,50,,1499216210,256972075,gps,,2,0,27.3856825584,-82.5593183827,-15.6012596958,"[0.0925803674407164, 0.00098140120286392, 0.0, 0.00098140120286392, 0.09254391581931799, 0.0, 0.0, 0.0, 9.82934224926454e-07]",3
1501817753242836985,,51,,1499216210,358185053,gps,,2,0,27.3856825922,-82.5593184139,-15.6012596958,"[0.09274896297709864, 0.0010234851941107667, 0.0, 0.0010234851941107667, 0.09270024096425727, 0.0, 0.0, 0.0, 9.158116786140577e-07]",3
1501817753283599380,,52,,1499216210,358185053,gps,,2,0,27.3856825922,-82.5593184139,-15.6012596958,"[0.09274896297709864, 0.0010234851941107667, 0.0, 0.0010234851941107667, 0.09270024096425727, 0.0, 0.0, 0.0, 9.158116786140577e-07]",3
1501817753314683592,,53,,1499216210,358185053,gps,,2,0,27.3856825922,-82.5593184139,-15.6012596958,"[0.09274896297709864, 0.0010234851941107667, 0.0, 0.0010234851941107667, 0.09270024096425727, 0.0, 0.0, 0.0, 9.158116786140577e-07]",3
1501817753343414541,,54,,1499216210,459418535,gps,,2,0,27.3856826341,-82.5593184526,-15.6012596958,"[0.09291627007950651, 0.0010690385923599055, 0.0, 0.0010690385923599055, 0.09285164941348341, 0.0, 0.0, 0.0, 9.90306282434231e-07]",3
1501817753389657958,,55,,1499216210,459418535,gps,,2,0,27.3856826341,-82.5593184526,-15.6012596958,"[0.09291627007950651, 0.0010690385923599055, 0.0, 0.0010690385923599055, 0.09285164941348341, 0.0, 0.0, 0.0, 9.90306282434231e-07]",3
1501817753415541189,,56,,1499216210,459418535,gps,,2,0,27.3856826341,-82.5593184526,-15.6012596958,"[0.09291627007950651, 0.0010690385923599055, 0.0, 0.0010690385923599055, 0.09285164941348341, 0.0, 0.0, 0.0, 9.90306282434231e-07]",3
1501817753445778046,,57,,1499216210,564543962,gps,,2,0,27.3856826763,-82.5593184916,-15.6012596958,"[0.09308923984217328, 0.0011168088824766859, 0.0, 0.0011168088824766859, 0.09300684760764964, 0.0, 0.0, 0.0, 3.128975215131842e-07]",3
1501817753485052221,,58,,1499216210,564543962,gps,,2,0,27.3856826763,-82.5593184916,-15.6012596958,"[0.09308923984217328, 0.0011168088824766859, 0.0, 0.0011168088824766859, 0.09300684760764964, 0.0, 0.0, 0.0, 3.128975215131842e-07]",3
1501817753515069072,,59,,1499216210,564543962,gps,,2,0,27.3856826763,-82.5593184916,-15.6012596958,"[0.09308923984217328, 0.0011168088824766859, 0.0, 0.0011168088824766859, 0.09300684760764964, 0.0, 0.0, 0.0, 3.128975215131842e-07]",3
1501817753546516256,,60,,1499216210,661669254,gps,,2,0,27.3856827154,-82.5593185278,-15.6012596958,"[0.09327461990592537, 0.0011669658656497037, 0.0, 0.0011669658656497037, 0.09317337513111064, 0.0, 0.0, 0.0, 9.898416673411634e-07]",3
1501817753617506087,,61,,1499216210,661669254,gps,,2,0,27.3856827154,-82.5593185278,-15.6012596958,"[0.09327461990592537, 0.0011669658656497037, 0.0, 0.0011669658656497037, 0.09317337513111064, 0.0, 0.0, 0.0, 9.898416673411634e-07]",3
1501817753647038409,,62,,1499216210,762808323,gps,,2,0,27.3856827575,-82.5593185668,-15.6012596958,"[0.09344869708909567, 0.0012182439529575748, 0.0, 0.0012182439529575748, 0.09332858771223829, 0.0, 0.0, 0.0, 9.90304365691529e-07]",3
1501817753678342171,,63,,1499216210,790030956,gps,,2,0,27.3856827611,-82.5593185699,-15.6012596958,"[0.09348140021116276, 0.001222345170705283, 0.0, 0.0012223451707052899, 0.0933596132243662, 0.0, 0.0, 0.0, 3.294411182597762e-07]",3
1501817753718647672,,64,,1499216210,790030956,gps,,2,0,27.3856827611,-82.5593185699,-15.6012596958,"[0.09348140021116276, 0.001222345170705283, 0.0, 0.0012223451707052899, 0.0933596132243662, 0.0, 0.0, 0.0, 3.294411182597762e-07]",3
1501817753749070718,,65,,1499216210,864208221,gps,,2,0,27.3856827837,-82.5593185908,-15.6012596958,"[0.0936780953440429, 0.0012726989547759554, 0.0, 0.0012726989547759485, 0.09353596862873592, 0.0, 0.0, 0.0, 9.86756467338564e-07]",3
1501817753779200464,,66,,1499216210,864208221,gps,,2,0,27.3856827837,-82.5593185908,-15.6012596958,"[0.0936780953440429, 0.0012726989547759554, 0.0, 0.0012726989547759485, 0.09353596862873592, 0.0, 0.0, 0.0, 9.86756467338564e-07]",3
1501817753809245071,,67,,1499216210,864208221,gps,,2,0,27.3856827837,-82.5593185908,-15.6012596958,"[0.0936780953440429, 0.0012726989547759554, 0.0, 0.0012726989547759485, 0.09353596862873592, 0.0, 0.0, 0.0, 9.86756467338564e-07]",3
1501817753850319545,,68,,1499216210,968727112,gps,,2,0,27.3856828249,-82.5593186293,-15.6012596958,"[0.09385988450222246, 0.001325914303939968, 0.0, 0.001325914303939968, 0.09369892709274716, 0.0, 0.0, 0.0, 3.098256904388533e-07]",3
1501817753880710900,,69,,1499216210,968727112,gps,,2,0,27.3856828249,-82.5593186293,-15.6012596958,"[0.09385988450222246, 0.001325914303939968, 0.0, 0.001325914303939968, 0.09369892709274716, 0.0, 0.0, 0.0, 3.098256904388533e-07]",3
1501817753911651607,,70,,1499216210,968727112,gps,,2,0,27.3856828249,-82.5593186293,-15.6012596958,"[0.09385988450222246, 0.001325914303939968, 0.0, 0.001325914303939968, 0.09369892709274716, 0.0, 0.0, 0.0, 3.098256904388533e-07]",3
1501817753951407131,,71,,1499216211,70042133,gps,,2,0,27.3856828705,-82.5593186716,-15.6012596958,"[0.09405956388689729, 0.0013845565160718332, 0.0, 0.0013845565160718262, 0.09387760213497919, 0.0, 0.0, 0.0, 0.00010162828856958779]",3
1501817753981685831,,72,,1499216211,70042133,gps,,2,0,27.3856828705,-82.5593186716,-15.6012596958,"[0.09405956388689729, 0.0013845565160718332, 0.0, 0.0013845565160718262, 0.09387760213497919, 0.0, 0.0, 0.0, 0.00010162828856958779]",3
1501817754012029894,,73,,1499216211,70042133,gps,,2,0,27.3856828705,-82.5593186716,-15.6012596958,"[0.09405956388689729, 0.0013845565160718332, 0.0, 0.0013845565160718262, 0.09387760213497919, 0.0, 0.0, 0.0, 0.00010162828856958779]",3
1501817754042490920,,74,,1499216211,172523022,gps,,2,0,27.3856828986,-82.5593186983,-15.6012596958,"[0.09455587935423428, 0.0015356369531224628, 0.0, 0.001535636953122456, 0.09431481757561436, 0.0, 0.0, 0.0, 3.2641530288655157e-07]",3
1501817754099165627,,75,,1499216211,172523022,gps,,2,0,27.3856828986,-82.5593186983,-15.6012596958,"[0.09455587935423428, 0.0015356369531224628, 0.0, 0.001535636953122456, 0.09431481757561436, 0.0, 0.0, 0.0, 3.2641530288655157e-07]",3
1501817754143458315,,76,,1499216211,259373426,gps,,2,0,27.3856829287,-82.5593187266,-15.6012596958,"[0.09477528940871308, 0.00159527462251971, 0.0, 0.0015952746225197031, 0.09451378160287036, 0.0, 0.0, 0.0, 9.886594765479373e-07]",3
1501817754185038727,,77,,1499216211,259373426,gps,,2,0,27.3856829287,-82.5593187266,-15.6012596958,"[0.09477528940871308, 0.00159527462251971, 0.0, 0.0015952746225197031, 0.09451378160287036, 0.0, 0.0, 0.0, 9.886594765479373e-07]",3
1501817754216727851,,78,,1499216211,259373426,gps,,2,0,27.3856829287,-82.5593187266,-15.6012596958,"[0.09477528940871308, 0.00159527462251971, 0.0, 0.0015952746225197031, 0.09451378160287036, 0.0, 0.0, 0.0, 9.886594765479373e-07]",3
1501817754246378984,,79,,1499216211,361066818,gps,,2,0,27.3856829707,-82.5593187659,-15.6012596958,"[0.09496715962400375, 0.0016595380157027467, 0.0, 0.0016595380157027467, 0.09468216718638575, 0.0, 0.0, 0.0, 9.903560970407706e-07]",3
1501817754278133424,,80,,1499216211,393588066,gps,,2,0,27.3856829757,-82.5593187709,-15.6012596958,"[0.09500938992410243, 0.001666742498858044, 0.0, 0.001666742498858051, 0.09472144189143228, 0.0, 0.0, 0.0, 3.30050489669322e-07]",3
1501817754317956903,,81,,1499216211,393588066,gps,,2,0,27.3856829757,-82.5593187709,-15.6012596958,"[0.09500938992410243, 0.001666742498858044, 0.0, 0.001666742498858051, 0.09472144189143228, 0.0, 0.0, 0.0, 3.30050489669322e-07]",3
1501817754348246115,,82,,1499216211,464012384,gps,,2,0,27.3856829958,-82.5593187902,-15.6012596958,"[0.09521770483731021, 0.0017304639435288954, 0.0, 0.0017304639435288954, 0.09490571341848873, 0.0, 0.0, 0.0, 9.860638900019912e-07]",3
1501817754379874977,,83,,1499216211,464012384,gps,,2,0,27.3856829958,-82.5593187902,-15.6012596958,"[0.09521770483731021, 0.0017304639435288954, 0.0, 0.0017304639435288954, 0.09490571341848873, 0.0, 0.0, 0.0, 9.860638900019912e-07]",3
1501817754409209049,,84,,1499216211,464012384,gps,,2,0,27.3856829958,-82.5593187902,-15.6012596958,"[0.09521770483731021, 0.0017304639435288954, 0.0, 0.0017304639435288954, 0.09490571341848873, 0.0, 0.0, 0.0, 9.860638900019912e-07]",3
1501817754452544713,,85,,1499216211,571548939,gps,,2,0,27.3856830375,-82.55931883,-15.6012596958,"[0.09541969062070149, 0.0017985149004797057, 0.0, 0.0017985149004797057, 0.09508519690073709, 0.0, 0.0, 0.0, 3.190276788646248e-07]",3
1501817754482578088,,86,,1499216211,571548939,gps,,2,0,27.3856830375,-82.55931883,-15.6012596958,"[0.09541969062070149, 0.0017985149004797057, 0.0, 0.0017985149004797057, 0.09508519690073709, 0.0, 0.0, 0.0, 3.190276788646248e-07]",3
1501817754512596716,,87,,1499216211,571548939,gps,,2,0,27.3856830375,-82.55931883,-15.6012596958,"[0.09541969062070149, 0.0017985149004797057, 0.0, 0.0017985149004797057, 0.09508519690073709, 0.0, 0.0, 0.0, 3.190276788646248e-07]",3
1501817754543702853,,88,,1499216211,674257994,gps,,2,0,27.3856830883,-82.5593188771,-15.6012596958,"[0.09566710371191725, 0.0018807269663910983, 0.0, 0.0018807269663910983, 0.09530188207890013, 0.0, 0.0, 0.0, 0.00010303162427878277]",3
1501817754583816476,,89,,1499216211,674257994,gps,,2,0,27.3856830883,-82.5593188771,-15.6012596958,"[0.09566710371191725, 0.0018807269663910983, 0.0, 0.0018807269663910983, 0.09530188207890013, 0.0, 0.0, 0.0, 0.00010303162427878277]",3
1501817754613604874,,90,,1499216211,674257994,gps,,2,0,27.3856830883,-82.5593188771,-15.6012596958,"[0.09566710371191725, 0.0018807269663910983, 0.0, 0.0018807269663910983, 0.09530188207890013, 0.0, 0.0, 0.0, 0.00010303162427878277]",3
1501817754644967603,,91,,1499216211,777242899,gps,,2,0,27.3856831131,-82.5593189007,-15.6012596958,"[0.09621288798100974, 0.00207307443241702, 0.0, 0.002073074432417027, 0.0957711500963313, 0.0, 0.0, 0.0, 3.276056563453502e-07]",3
1501817754697199492,,92,,1499216211,777242899,gps,,2,0,27.3856831131,-82.5593189007,-15.6012596958,"[0.09621288798100974, 0.00207307443241702, 0.0, 0.002073074432417027, 0.0957711500963313, 0.0, 0.0, 0.0, 3.276056563453502e-07]",3
1501817754715444106,,93,,1499216211,777242899,gps,,2,0,27.3856831131,-82.5593189007,-15.6012596958,"[0.09621288798100974, 0.00207307443241702, 0.0, 0.002073074432417027, 0.0957711500963313, 0.0, 0.0, 0.0, 3.276056563453502e-07]",3
1501817754745774093,,94,,1499216211,860948086,gps,,2,0,27.3856831405,-82.5593189263,-15.6012596958,"[0.09645008946508377, 0.002145862702541315, 0.0, 0.002145862702541322, 0.09598095581497823, 0.0, 0.0, 0.0, 9.882401562784692e-07]",3
1501817754775843636,,95,,1499216211,860948086,gps,,2,0,27.3856831405,-82.5593189263,-15.6012596958,"[0.09645008946508377, 0.002145862702541315, 0.0, 0.002145862702541322, 0.09598095581497823, 0.0, 0.0, 0.0, 9.882401562784692e-07]",3
1501817754817169627,,96,,1499216211,860948086,gps,,2,0,27.3856831405,-82.5593189263,-15.6012596958,"[0.09645008946508377, 0.002145862702541315, 0.0, 0.002145862702541322, 0.09598095581497823, 0.0, 0.0, 0.0, 9.882401562784692e-07]",3
1501817754847547146,,97,,1499216211,962327003,gps,,2,0,27.3856831816,-82.5593189641,-15.6012596958,"[0.09665891770527772, 0.0022232932363855373, 0.0, 0.0022232932363855373, 0.09615954716669378, 0.0, 0.0, 0.0, 9.903267149986995e-07]",3
1501817754877404099,,98,,1499216211,993757963,gps,,2,0,27.3856831869,-82.5593189682,-15.6012596958,"[0.09670132630763537, 0.002231466613252943, 0.0, 0.002231466613252943, 0.09619838222084695, 0.0, 0.0, 0.0, 3.2994120849632826e-07]",3
1501817754919131712,,99,,1499216211,993757963,gps,,2,0,27.3856831869,-82.5593189682,-15.6012596958,"[0.09670132630763537, 0.002231466613252943, 0.0, 0.002231466613252943, 0.09619838222084695, 0.0, 0.0, 0.0, 3.2994120849632826e-07]",3
1501817754947378372,,100,,1499216212,63319206,gps,,2,0,27.3856832069,-82.559318986,-15.6012596958,"[0.09692224684718412, 0.0023057186124456758, 0.0, 0.002305718612445669, 0.09638513266077167, 0.0, 0.0, 0.0, 9.858941970325557e-07]",3
1501817754978677814,,101,,1499216212,63319206,gps,,2,0,27.3856832069,-82.559318986,-15.6012596958,"[0.09692224684718412, 0.0023057186124456758, 0.0, 0.002305718612445669, 0.09638513266077167, 0.0, 0.0, 0.0, 9.858941970325557e-07]",3
1501817755009598157,,102,,1499216212,63319206,gps,,2,0,27.3856832069,-82.559318986,-15.6012596958,"[0.09692224684718412, 0.0023057186124456758, 0.0, 0.002305718612445669, 0.09638513266077167, 0.0, 0.0, 0.0, 9.858941970325557e-07]",3
1501817755053838717,,103,,1499216212,164525270,gps,,2,0,27.3856832491,-82.5593190236,-15.6012596958,"[0.09713971252066242, 0.0023879932438266374, 0.0, 0.0023879932438266374, 0.09656719066615098, 0.0, 0.0, 0.0, 9.903102901184407e-07]",3
1501817755083895348,,104,,1499216212,174971104,gps,,2,0,27.3856832496,-82.559319025,-15.6012596958,"[0.09715158046240853, 0.002389150414322423, 0.0, 0.00238915041432243, 0.09657843888181775, 0.0, 0.0, 0.0, 3.2389280478826954e-07]",3
1501817755128553778,,105,,1499216212,174971104,gps,,2,0,27.3856832496,-82.559319025,-15.6012596958,"[0.09715158046240853, 0.002389150414322423, 0.0, 0.00238915041432243, 0.09657843888181775, 0.0, 0.0, 0.0, 3.2389280478826954e-07]",3
1501817755144143044,,106,,1499216212,174971104,gps,,2,0,27.3856832496,-82.559319025,-15.6012596958,"[0.09715158046240853, 0.002389150414322423, 0.0, 0.00238915041432243, 0.09657843888181775, 0.0, 0.0, 0.0, 3.2389280478826954e-07]",3
