rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1501803237948602397,,1215,,1499216257,583127260,gps,,2,0,27.3951557983,-82.5621678548,-15.6012596958,"[329645.63795604696, 52216.19888648638, 0.0, 52216.19888648635, 32889.95211441068, 0.0, 0.0, 0.0, 0.00010704301446244216]",3
1501803238017724565,,1216,,1499216257,583127260,gps,,2,0,27.3951557983,-82.5621678548,-15.6012596958,"[329645.63795604696, 52216.19888648638, 0.0, 52216.19888648635, 32889.95211441068, 0.0, 0.0, 0.0, 0.00010704301446244216]",3
1501803238049983875,,1217,,1499216257,699609995,gps,,2,0,27.3951906351,-82.5621721859,-15.6012596958,"[332652.20523723547, 52570.17065229478, 0.0, 52570.17065229475, 33082.59671443522, 0.0, 0.0, 0.0, 3.3333288549746284e-07]",3
1501803238078357433,,1218,,1499216257,699609995,gps,,2,0,27.3951906351,-82.5621721859,-15.6012596958,"[332652.20523723547, 52570.17065229478, 0.0, 52570.17065229475, 33082.59671443522, 0.0, 0.0, 0.0, 3.3333288549746284e-07]",3
1501803238120627792,,1219,,1499216257,699609995,gps,,2,0,27.3951906351,-82.5621721859,-15.6012596958,"[332652.20523723547, 52570.17065229478, 0.0, 52570.17065229475, 33082.59671443522, 0.0, 0.0, 0.0, 3.3333288549746284e-07]",3
1501803238151853759,,1220,,1499216257,831803083,gps,,2,0,27.3952301927,-82.5621771384,-15.6012596958,"[336086.7342000919, 52975.31505692548, 0.0, 52975.31505692546, 33302.68983120394, 0.0, 0.0, 0.0, 0.00013901545794042273]",3
1501803238181464896,,1221,,1499216257,831803083,gps,,2,0,27.3952301927,-82.5621771384,-15.6012596958,"[336086.7342000919, 52975.31505692548, 0.0, 52975.31505692546, 33302.68983120394, 0.0, 0.0, 0.0, 0.00013901545794042273]",3
1501803238219867550,,1222,,1499216257,901319981,gps,,2,0,27.3952510044,-82.5621797586,-15.6012596958,"[337902.4719331699, 53189.848850061855, 0.0, 53189.84885006187, 33419.0603173779, 0.0, 0.0, 0.0, 3.333318314131572e-07]",3
1501803238256686573,,1223,,1499216257,901319981,gps,,2,0,27.3952510044,-82.5621797586,-15.6012596958,"[337902.4719331699, 53189.848850061855, 0.0, 53189.84885006187, 33419.0603173779, 0.0, 0.0, 0.0, 3.333318314131572e-07]",3
1501803238313327428,,1224,,1499216257,901319981,gps,,2,0,27.3952510044,-82.5621797586,-15.6012596958,"[337902.4719331699, 53189.848850061855, 0.0, 53189.84885006187, 33419.0603173779, 0.0, 0.0, 0.0, 3.333318314131572e-07]",3
1501803238355418642,,1225,,1499216258,23917675,gps,,2,0,27.3952877229,-82.5621844058,-15.6012596958,"[341120.7795444762, 53570.6691408856, 0.0, 53570.66914088564, 33625.34210431304, 0.0, 0.0, 0.0, 0.00012852351900713015]",3
1501803238405821427,,1226,,1499216258,23917675,gps,,2,0,27.3952877229,-82.5621844058,-15.6012596958,"[341120.7795444762, 53570.6691408856, 0.0, 53570.66914088564, 33625.34210431304, 0.0, 0.0, 0.0, 0.00012852351900713015]",3
1501803238416374653,,1227,,1499216258,23917675,gps,,2,0,27.3952877229,-82.5621844058,-15.6012596958,"[341120.7795444762, 53570.6691408856, 0.0, 53570.66914088564, 33625.34210431304, 0.0, 0.0, 0.0, 0.00012852351900713015]",3
1501803238457723820,,1228,,1499216258,104775906,gps,,2,0,27.3953119511,-82.5621874893,-15.6012596958,"[343254.68644455797, 53823.58364630022, 0.0, 53823.58364630026, 33762.13494370012, 0.0, 0.0, 0.0, 3.333322967636734e-07]",3
1501803238518760926,,1229,,1499216258,104775906,gps,,2,0,27.3953119511,-82.5621874893,-15.6012596958,"[343254.68644455797, 53823.58364630022, 0.0, 53823.58364630026, 33762.13494370012, 0.0, 0.0, 0.0, 3.333322967636734e-07]",3
1501803238552426450,,1230,,1499216258,208764553,gps,,2,0,27.3953431228,-82.5621914762,-15.6012596958,"[346012.2884344695, 54150.90498345395, 0.0, 54150.904983454, 33938.928675540614, 0.0, 0.0, 0.0, 0.00010835353981247931]",3
1501803238581682307,,1231,,1499216258,208764553,gps,,2,0,27.3953431228,-82.5621914762,-15.6012596958,"[346012.2884344695, 54150.90498345395, 0.0, 54150.904983454, 33938.928675540614, 0.0, 0.0, 0.0, 0.00010835353981247931]",3
1501803238623456833,,1232,,1499216258,208764553,gps,,2,0,27.3953431228,-82.5621914762,-15.6012596958,"[346012.2884344695, 54150.90498345395, 0.0, 54150.904983454, 33938.928675540614, 0.0, 0.0, 0.0, 0.00010835353981247931]",3
